,Comcd,Enddt,QVal,,Year10,Year11,Year12,Year13
659,c000089,2007,2.62059,,0,0,0,0
660,c000089,2008,1.23566,,0,0,0,0
661,c000089,2009,1.436238,,0,0,0,0
662,c000089,2010,1.115208,,1,0,0,0
663,c000089,2011,0.957866,,0,1,0,0
664,c000089,2012,0.870705,,0,0,1,0
665,c000089,2013,0.82115,,0,0,0,1
666,c000090,2003,0.919021,,0,0,0,0
667,c000090,2004,0.854928,,0,0,0,0
668,c000090,2005,0.834202,,0,0,0,0
669,c000090,2006,1.01169,,0,0,0,0
670,c000090,2007,1.10661,,0,0,0,0
671,c000090,2008,0.770397,,0,0,0,0
672,c000090,2009,1.312509,,0,0,0,0
673,c000090,2010,0.918785,,1,0,0,0
674,c000090,2011,0.86836,,0,1,0,0
675,c000090,2012,0.935785,,0,0,1,0
676,c000090,2013,0.905711,,0,0,0,1
677,c000096,2003,1.405515,,0,0,0,0
678,c000096,2004,1.234757,,0,0,0,0
679,c000096,2005,1.118576,,0,0,0,0
680,c000096,2006,1.107224,,0,0,0,0
681,c000096,2007,1.836576,,0,0,0,0
682,c000096,2008,1.051866,,0,0,0,0
683,c000096,2009,2.198104,,0,0,0,0
684,c000096,2010,1.833245,,1,0,0,0
685,c000096,2011,1.105256,,0,1,0,0
686,c000096,2012,0.988984,,0,0,1,0
687,c000096,2013,1.326855,,0,0,0,1
688,c000099,2003,1.213997,,0,0,0,0
689,c000099,2004,1.209445,,0,0,0,0
690,c000099,2005,1.109702,,0,0,0,0
691,c000099,2006,1.140049,,0,0,0,0
692,c000099,2007,1.90267,,0,0,0,0
693,c000099,2008,1.033606,,0,0,0,0
694,c000099,2009,1.486686,,0,0,0,0
695,c000099,2010,1.835292,,1,0,0,0
696,c000099,2011,1.674854,,0,1,0,0
697,c000099,2012,1.513876,,0,0,1,0
698,c000099,2013,1.573491,,0,0,0,1
699,c000100,2004,0.855239,,0,0,0,0
700,c000100,2005,0.856324,,0,0,0,0
701,c000100,2006,0.905295,,0,0,0,0
702,c000100,2007,1.281619,,0,0,0,0
703,c000100,2008,0.922278,,0,0,0,0
704,c000100,2011,0.832616,,0,1,0,0
705,c000150,2003,1.519727,,0,0,0,0
706,c000150,2004,1.160829,,0,0,0,0
707,c000150,2005,1.07103,,0,0,0,0
708,c000150,2006,1.795407,,0,0,0,0
709,c000150,2007,1.696159,,0,0,0,0
710,c000150,2008,0.877283,,0,0,0,0
711,c000150,2009,1.583301,,0,0,0,0
712,c000150,2010,1.73122,,1,0,0,0
713,c000150,2011,0.904253,,0,1,0,0
714,c000150,2012,1.23883,,0,0,1,0
715,c000150,2013,1.234715,,0,0,0,1
716,c000151,2003,1.218134,,0,0,0,0
717,c000151,2004,0.820229,,0,0,0,0
718,c000151,2005,0.796429,,0,0,0,0
719,c000151,2006,0.986911,,0,0,0,0
720,c000151,2007,2.374313,,0,0,0,0
721,c000151,2008,1.050113,,0,0,0,0
722,c000151,2009,2.179411,,0,0,0,0
723,c000151,2010,3.285871,,1,0,0,0
724,c000151,2011,2.281521,,0,1,0,0
725,c000151,2012,1.55105,,0,0,1,0
726,c000151,2013,1.357386,,0,0,0,1
727,c000153,2003,1.644504,,0,0,0,0
728,c000153,2004,1.168956,,0,0,0,0
729,c000153,2005,0.989782,,0,0,0,0
730,c000153,2006,1.04193,,0,0,0,0
731,c000153,2007,1.512654,,0,0,0,0
732,c000153,2008,1.08216,,0,0,0,0
733,c000153,2009,1.815868,,0,0,0,0
734,c000153,2010,2.217974,,1,0,0,0
735,c000153,2011,1.464355,,0,1,0,0
736,c000153,2012,1.407532,,0,0,1,0
737,c000153,2013,1.304548,,0,0,0,1
738,c000155,2003,1.190765,,0,0,0,0
739,c000155,2004,1.026296,,0,0,0,0
740,c000155,2005,1.013223,,0,0,0,0
741,c000155,2006,0.957377,,0,0,0,0
742,c000155,2007,1.70779,,0,0,0,0
743,c000155,2008,1.008693,,0,0,0,0
744,c000155,2009,1.679315,,0,0,0,0
745,c000155,2010,1.434759,,1,0,0,0
746,c000155,2011,1.093887,,0,1,0,0
747,c000155,2012,1.005954,,0,0,1,0
748,c000155,2013,1.072636,,0,0,0,1
749,c000156,2003,1.010817,,0,0,0,0
750,c000156,2004,0.92498,,0,0,0,0
758,c000156,2012,0.902392,,0,0,1,0
759,c000156,2013,0.889508,,0,0,0,1
760,c000157,2003,1.402939,,0,0,0,0
761,c000157,2004,1.133747,,0,0,0,0
762,c000157,2005,1.054864,,0,0,0,0
763,c000157,2006,1.669021,,0,0,0,0
764,c000157,2007,3.443814,,0,0,0,0
765,c000157,2008,1.194445,,0,0,0,0
766,c000157,2009,1.430915,,0,0,0,0
767,c000157,2010,1.54234,,1,0,0,0
768,c000157,2011,1.156706,,0,1,0,0
769,c000158,2003,1.011586,,0,0,0,0
770,c000158,2004,0.964256,,0,0,0,0
771,c000158,2005,0.955274,,0,0,0,0
772,c000158,2006,0.988131,,0,0,0,0
773,c000158,2007,1.336052,,0,0,0,0
774,c000158,2008,0.973386,,0,0,0,0
775,c000158,2009,2.00908,,0,0,0,0
776,c000158,2010,1.494657,,1,0,0,0
777,c000158,2011,1.072794,,0,1,0,0
778,c000158,2012,0.999163,,0,0,1,0
779,c000158,2013,1.08111,,0,0,0,1
780,c000159,2003,1.090591,,0,0,0,0
781,c000159,2004,0.955525,,0,0,0,0
782,c000159,2005,0.901853,,0,0,0,0
783,c000159,2006,0.950606,,0,0,0,0
784,c000159,2007,1.89808,,0,0,0,0
785,c000159,2008,1.109316,,0,0,0,0
786,c000159,2009,2.411531,,0,0,0,0
787,c000159,2010,2.586209,,1,0,0,0
788,c000159,2011,1.538261,,0,1,0,0
789,c000159,2012,1.306166,,0,0,1,0
790,c000159,2013,1.451411,,0,0,0,1
791,c000301,2003,1.039303,,0,0,0,0
792,c000301,2004,0.983167,,0,0,0,0
793,c000301,2005,0.929578,,0,0,0,0
794,c000301,2006,1.246404,,0,0,0,0
795,c000301,2007,3.642976,,0,0,0,0
796,c000301,2008,1.293916,,0,0,0,0
797,c000301,2009,2.534502,,0,0,0,0
798,c000301,2010,1.947618,,1,0,0,0
799,c000301,2011,1.223598,,0,1,0,0
800,c000301,2012,1.2635,,0,0,1,0
801,c000301,2013,1.20576,,0,0,0,1
802,c000333,2013,0.902346,,0,0,0,1
803,c000338,2007,1.350372,,0,0,0,0
804,c000338,2008,0.898086,,0,0,0,0
805,c000338,2009,1.184341,,0,0,0,0
806,c000338,2010,1.331331,,1,0,0,0
807,c000338,2011,1.000543,,0,1,0,0
808,c000338,2012,0.78269,,0,0,1,0
809,c000338,2013,0.722384,,0,0,0,1
810,c000400,2003,1.280093,,0,0,0,0
811,c000400,2004,1.122426,,0,0,0,0
812,c000400,2005,0.889687,,0,0,0,0
813,c000400,2006,1.153816,,0,0,0,0
814,c000400,2007,1.647151,,0,0,0,0
815,c000400,2008,1.335139,,0,0,0,0
816,c000400,2009,1.861505,,0,0,0,0
817,c000400,2010,2.143801,,1,0,0,0
818,c000400,2011,1.374043,,0,1,0,0
819,c000400,2012,1.445403,,0,0,1,0
820,c000400,2013,2.012036,,0,0,0,1
821,c000401,2003,1.174368,,0,0,0,0
822,c000401,2004,1.026724,,0,0,0,0
823,c000401,2005,0.987546,,0,0,0,0
824,c000401,2006,1.11727,,0,0,0,0
825,c000401,2007,1.966054,,0,0,0,0
826,c000401,2008,1.179339,,0,0,0,0
827,c000401,2009,1.721013,,0,0,0,0
828,c000401,2010,1.635194,,1,0,0,0
829,c000401,2011,1.177242,,0,1,0,0
830,c000401,2012,1.076916,,0,0,1,0
831,c000401,2013,0.899522,,0,0,0,1
832,c000402,2003,1.178607,,0,0,0,0
833,c000402,2004,1.171941,,0,0,0,0
834,c000402,2005,1.214373,,0,0,0,0
835,c000402,2006,1.635832,,0,0,0,0
836,c000402,2007,2.0376,,0,0,0,0
837,c000402,2008,1.035295,,0,0,0,0
838,c000402,2009,1.213481,,0,0,0,0
839,c000402,2010,0.955936,,1,0,0,0
840,c000402,2011,0.928819,,0,1,0,0
841,c000402,2012,0.932115,,0,0,1,0
842,c000402,2013,0.818009,,0,0,0,1
843,c000403,2003,1.059003,,0,0,0,0
844,c000403,2004,1.022515,,0,0,0,0
848,c000403,2008,1.116812,,0,0,0,0
849,c000403,2009,1.130791,,0,0,0,0
850,c000403,2010,1.238707,,1,0,0,0
851,c000403,2011,1.21977,,0,1,0,0
852,c000403,2012,1.081761,,0,0,1,0
853,c000403,2013,2.756429,,0,0,0,1
854,c000404,2003,1.000306,,0,0,0,0
855,c000404,2004,0.997145,,0,0,0,0
856,c000404,2005,0.934752,,0,0,0,0
857,c000404,2006,0.987927,,0,0,0,0
858,c000404,2007,1.359109,,0,0,0,0
859,c000404,2008,1.009636,,0,0,0,0
860,c000404,2009,1.432272,,0,0,0,0
861,c000404,2010,1.299695,,1,0,0,0
862,c000404,2011,0.993716,,0,1,0,0
863,c000404,2012,1.008022,,0,0,1,0
864,c000404,2013,0.882093,,0,0,0,1
865,c000406,2003,1.227302,,0,0,0,0
866,c000406,2004,0.89714,,0,0,0,0
867,c000406,2005,1.03533,,0,0,0,0
868,c000407,2003,1.313467,,0,0,0,0
869,c000407,2004,1.107942,,0,0,0,0
870,c000407,2005,0.980095,,0,0,0,0
871,c000407,2006,1.226577,,0,0,0,0
872,c000407,2007,2.389162,,0,0,0,0
873,c000407,2008,1.374131,,0,0,0,0
874,c000407,2009,2.287619,,0,0,0,0
875,c000407,2010,1.791503,,1,0,0,0
876,c000407,2011,1.26489,,0,1,0,0
877,c000407,2012,1.900392,,0,0,1,0
878,c000407,2013,1.609227,,0,0,0,1
879,c000408,2003,0.986939,,0,0,0,0
880,c000408,2004,0.846092,,0,0,0,0
881,c000408,2005,0.877202,,0,0,0,0
882,c000408,2006,0.934876,,0,0,0,0
883,c000408,2007,1.406217,,0,0,0,0
884,c000408,2007,1.406217,,0,0,0,0
885,c000408,2008,1.5083,,0,0,0,0
886,c000408,2009,4.977816,,0,0,0,0
887,c000408,2010,7.2753,,1,0,0,0
888,c000408,2010,7.2753,,1,0,0,0
889,c000408,2011,4.571696,,0,1,0,0
890,c000408,2011,4.571696,,0,1,0,0
891,c000408,2012,4.838181,,0,0,1,0
892,c000408,2012,4.838181,,0,0,1,0
893,c000408,2013,3.459319,,0,0,0,1
894,c000409,2003,1.752149,,0,0,0,0
895,c000409,2004,1.760288,,0,0,0,0
896,c000409,2005,1.182793,,0,0,0,0
897,c000409,2006,1.680319,,0,0,0,0
898,c000409,2007,15.12276,,0,0,0,0
899,c000409,2008,5.914551,,0,0,0,0
900,c000409,2009,27.629333,,0,0,0,0
901,c000409,2010,24.918712,,1,0,0,0
902,c000409,2011,17.359412,,0,1,0,0
903,c000409,2012,2.108627,,0,0,1,0
904,c000409,2013,1.487866,,0,0,0,1
905,c000410,2003,1.097263,,0,0,0,0
906,c000410,2004,1.030649,,0,0,0,0
907,c000410,2005,1.032891,,0,0,0,0
908,c000410,2006,1.481245,,0,0,0,0
909,c000410,2007,1.700198,,0,0,0,0
910,c000410,2008,1.036491,,0,0,0,0
911,c000410,2009,1.478775,,0,0,0,0
912,c000410,2010,1.455322,,1,0,0,0
913,c000410,2011,1.150751,,0,1,0,0
914,c000410,2012,1.10941,,0,0,1,0
915,c000410,2013,1.011669,,0,0,0,1
916,c000411,2003,1.025454,,0,0,0,0
917,c000411,2004,0.935093,,0,0,0,0
918,c000411,2005,0.942314,,0,0,0,0
919,c000411,2006,0.978797,,0,0,0,0
920,c000411,2007,1.577888,,0,0,0,0
921,c000411,2008,1.265366,,0,0,0,0
922,c000411,2009,1.569348,,0,0,0,0
923,c000411,2010,1.632479,,1,0,0,0
924,c000411,2011,1.214159,,0,1,0,0
925,c000411,2012,1.087114,,0,0,1,0
926,c000411,2013,1.154718,,0,0,0,1
927,c000413,2003,0.563334,,0,0,0,0
928,c000413,2004,0.567982,,0,0,0,0
929,c000413,2004,0.567982,,0,0,0,0
930,c000413,2004,0.567982,,0,0,0,0
931,c000413,2004,0.567982,,0,0,0,0
932,c000413,2005,0.519702,,0,0,0,0
933,c000413,2006,1.119885,,0,0,0,0
934,c000413,2007,2.319595,,0,0,0,0
935,c000413,2008,1.509278,,0,0,0,0
936,c000413,2009,7.457358,,0,0,0,0
937,c000413,2010,10.848293,,1,0,0,0
938,c000413,2011,8.410079,,0,1,0,0
939,c000413,2012,2.60736,,0,0,1,0
940,c000413,2013,0.978149,,0,0,0,1
941,c000415,2003,1.022146,,0,0,0,0
942,c000415,2003,1.022146,,0,0,0,0
943,c000415,2004,0.998273,,0,0,0,0
944,c000415,2004,0.998273,,0,0,0,0
945,c000415,2005,0.887216,,0,0,0,0
946,c000415,2006,0.853049,,0,0,0,0
947,c000415,2007,2.091436,,0,0,0,0
948,c000415,2007,2.091436,,0,0,0,0
949,c000415,2008,1.399451,,0,0,0,0
950,c000415,2008,1.399451,,0,0,0,0
951,c000415,2009,2.721874,,0,0,0,0
952,c000415,2010,3.025526,,1,0,0,0
953,c000415,2011,0.91222,,0,1,0,0
954,c000415,2012,0.745271,,0,0,1,0
955,c000415,2013,0.80174,,0,0,0,1
956,c000416,2003,3.228832,,0,0,0,0
957,c000416,2004,2.5041,,0,0,0,0
958,c000416,2005,0.954249,,0,0,0,0
959,c000416,2006,1.16198,,0,0,0,0
960,c000416,2007,6.103762,,0,0,0,0
961,c000416,2008,2.152654,,0,0,0,0
962,c000416,2009,4.06445,,0,0,0,0
963,c000416,2010,4.050032,,1,0,0,0
964,c000416,2011,3.074763,,0,1,0,0
965,c000416,2012,3.128354,,0,0,1,0
966,c000416,2013,3.954733,,0,0,0,1
967,c000417,2003,0.90346,,0,0,0,0
968,c000417,2004,0.902424,,0,0,0,0
969,c000417,2005,0.88673,,0,0,0,0
970,c000417,2006,0.93168,,0,0,0,0
971,c000417,2007,1.725152,,0,0,0,0
972,c000417,2008,1.323011,,0,0,0,0
973,c000417,2009,2.47786,,0,0,0,0
974,c000417,2010,2.664228,,1,0,0,0
975,c000417,2011,1.656362,,0,1,0,0
976,c000417,2012,1.339574,,0,0,1,0
977,c000417,2013,1.158517,,0,0,0,1
978,c000418,2003,0.879417,,0,0,0,0
979,c000418,2004,0.841562,,0,0,0,0
980,c000418,2005,0.818004,,0,0,0,0
981,c000418,2006,0.842501,,0,0,0,0
982,c000418,2007,1.31744,,0,0,0,0
983,c000418,2008,0.837966,,0,0,0,0
984,c000418,2009,2.092926,,0,0,0,0
985,c000418,2010,1.506108,,1,0,0,0
986,c000418,2011,1.007062,,0,1,0,0
987,c000418,2012,0.846363,,0,0,1,0
988,c000418,2013,1.090876,,0,0,0,1
989,c000419,2003,1.069483,,0,0,0,0
990,c000419,2004,0.905402,,0,0,0,0
991,c000419,2005,0.929104,,0,0,0,0
992,c000419,2006,1.153052,,0,0,0,0
993,c000419,2007,1.813705,,0,0,0,0
994,c000419,2008,1.046729,,0,0,0,0
995,c000419,2009,1.540138,,0,0,0,0
996,c000419,2010,1.820662,,1,0,0,0
997,c000419,2011,1.146137,,0,1,0,0
998,c000419,2012,1.121825,,0,0,1,0
999,c000419,2013,1.23596,,0,0,0,1
1000,c000420,2003,1.167766,,0,0,0,0
1001,c000420,2004,1.063573,,0,0,0,0
1002,c000420,2005,0.921386,,0,0,0,0
1003,c000420,2006,0.897574,,0,0,0,0
1004,c000420,2007,1.812007,,0,0,0,0
1005,c000420,2008,0.931717,,0,0,0,0
1006,c000420,2009,1.267754,,0,0,0,0
1007,c000420,2010,1.611479,,1,0,0,0
1008,c000420,2011,1.135497,,0,1,0,0
1009,c000420,2012,1.016064,,0,0,1,0
1010,c000420,2013,1.086802,,0,0,0,1
1011,c000421,2003,1.040711,,0,0,0,0
1012,c000421,2004,0.939222,,0,0,0,0
1013,c000421,2005,0.885749,,0,0,0,0
1014,c000421,2006,1.038559,,0,0,0,0
1015,c000421,2007,1.301076,,0,0,0,0
1016,c000421,2008,0.937781,,0,0,0,0
1017,c000421,2009,1.287582,,0,0,0,0
1018,c000421,2010,1.190333,,1,0,0,0
1019,c000421,2011,1.059781,,0,1,0,0
1020,c000421,2012,1.063379,,0,0,1,0
1021,c000421,2013,0.968566,,0,0,0,1
1022,c000422,2003,1.094869,,0,0,0,0
1023,c000422,2004,1.146108,,0,0,0,0
1024,c000422,2005,0.900196,,0,0,0,0
1025,c000422,2006,1.007399,,0,0,0,0
1026,c000422,2007,1.951585,,0,0,0,0
1027,c000422,2008,0.984119,,0,0,0,0
1028,c000422,2009,1.556755,,0,0,0,0
1029,c000422,2010,1.25894,,1,0,0,0
1030,c000422,2011,1.086951,,0,1,0,0
1031,c000422,2012,1.065868,,0,0,1,0
1032,c000422,2013,0.932963,,0,0,0,1
1033,c000423,2003,1.813248,,0,0,0,0
1034,c000423,2004,2.337148,,0,0,0,0
1035,c000423,2005,1.551579,,0,0,0,0
1036,c000423,2006,3.074686,,0,0,0,0
1037,c000423,2007,8.418191,,0,0,0,0
1038,c000423,2008,3.149776,,0,0,0,0
1039,c000423,2009,4.70812,,0,0,0,0
1040,c000423,2010,9.370687,,1,0,0,0
1041,c000423,2011,6.703822,,0,1,0,0
1042,c000423,2012,5.052717,,0,0,1,0
1043,c000423,2013,4.413696,,0,0,0,1
1044,c000425,2003,1.204945,,0,0,0,0
1045,c000425,2004,1.127338,,0,0,0,0
1046,c000425,2005,1.048845,,0,0,0,0
1047,c000425,2006,1.356151,,0,0,0,0
1048,c000425,2007,2.839828,,0,0,0,0
1049,c000425,2008,2.309103,,0,0,0,0
1050,c000425,2009,1.516718,,0,0,0,0
1051,c000425,2010,1.545628,,1,0,0,0
1052,c000425,2011,1.141102,,0,1,0,0
1053,c000425,2012,1.071153,,0,0,1,0
1054,c000425,2013,0.871202,,0,0,0,1
1055,c000426,2003,0.984341,,0,0,0,0
1056,c000426,2004,0.903764,,0,0,0,0
1057,c000426,2005,0.900366,,0,0,0,0
1058,c000426,2006,0.925393,,0,0,0,0
1059,c000426,2007,1.566638,,0,0,0,0
1060,c000426,2008,0.925028,,0,0,0,0
1061,c000426,2009,2.44104,,0,0,0,0
1062,c000426,2010,2.744493,,1,0,0,0
1063,c000426,2011,1.53259,,0,1,0,0
1064,c000426,2012,1.923654,,0,0,1,0
1065,c000426,2013,1.069271,,0,0,0,1
1066,c000428,2003,1.057393,,0,0,0,0
1067,c000428,2004,1.011404,,0,0,0,0
1068,c000428,2005,0.880942,,0,0,0,0
1069,c000428,2006,1.368619,,0,0,0,0
1070,c000428,2007,1.965796,,0,0,0,0
1071,c000428,2008,0.967638,,0,0,0,0
1072,c000428,2009,1.37102,,0,0,0,0
1073,c000428,2010,1.675926,,1,0,0,0
1074,c000428,2011,1.146555,,0,1,0,0
1075,c000428,2012,1.061372,,0,0,1,0
1076,c000428,2013,1.147689,,0,0,0,1
1077,c000429,2003,0.997388,,0,0,0,0
1078,c000429,2004,0.943891,,0,0,0,0
1079,c000429,2005,0.9601,,0,0,0,0
1080,c000429,2006,1.001711,,0,0,0,0
1081,c000429,2007,1.586289,,0,0,0,0
1082,c000429,2008,0.939566,,0,0,0,0
1083,c000429,2009,1.080816,,0,0,0,0
1084,c000429,2010,0.971201,,1,0,0,0
1085,c000429,2011,0.8617,,0,1,0,0
1086,c000429,2012,0.747091,,0,0,1,0
1087,c000429,2013,0.73099,,0,0,0,1
1088,c000430,2003,1.609058,,0,0,0,0
1089,c000430,2004,1.322575,,0,0,0,0
1090,c000430,2005,1.106451,,0,0,0,0
1091,c000430,2006,1.447968,,0,0,0,0
1096,c000430,2011,4.155705,,0,1,0,0
1097,c000430,2012,3.221914,,0,0,1,0
1098,c000430,2013,2.188478,,0,0,0,1
1099,c000488,2003,0.810107,,0,0,0,0
1100,c000488,2004,0.816628,,0,0,0,0
1101,c000488,2005,0.764055,,0,0,0,0
1102,c000488,2006,0.789577,,0,0,0,0
1103,c000488,2007,1.162729,,0,0,0,0
1104,c000488,2008,0.759634,,0,0,0,0
1105,c000488,2009,0.853098,,0,0,0,0
1106,c000488,2010,0.832595,,1,0,0,0
1107,c000488,2011,0.832971,,0,1,0,0
1108,c000488,2012,0.812225,,0,0,1,0
1109,c000488,2013,0.875554,,0,0,0,1
1110,c000498,2003,1.208313,,0,0,0,0
1111,c000498,2004,1.141991,,0,0,0,0
1112,c000498,2005,1.016625,,0,0,0,0
1113,c000498,2006,1.222782,,0,0,0,0
1116,c000498,2009,1.839476,,0,0,0,0
1117,c000498,2010,35.270932,,1,0,0,0
1118,c000498,2011,149.121024,,0,1,0,0
1119,c000498,2012,0.878089,,0,0,1,0
1120,c000498,2013,0.823828,,0,0,0,1
1121,c000501,2003,0.976958,,0,0,0,0
1122,c000501,2004,0.943624,,0,0,0,0
1123,c000501,2005,0.961591,,0,0,0,0
1124,c000501,2006,1.165718,,0,0,0,0
1125,c000501,2007,2.435393,,0,0,0,0
1126,c000501,2008,0.999345,,0,0,0,0
1127,c000501,2009,1.891719,,0,0,0,0
1128,c000501,2010,1.844659,,1,0,0,0
1129,c000501,2011,1.385832,,0,1,0,0
1130,c000501,2012,1.129274,,0,0,1,0
1131,c000501,2013,1.064908,,0,0,0,1
1132,c000502,2003,2.487187,,0,0,0,0
1133,c000502,2004,1.439485,,0,0,0,0
1134,c000502,2005,1.125786,,0,0,0,0
1135,c000502,2006,1.241272,,0,0,0,0
1136,c000502,2007,2.596606,,0,0,0,0
1137,c000502,2008,1.744879,,0,0,0,0
1138,c000502,2009,2.715794,,0,0,0,0
1139,c000502,2010,2.489698,,1,0,0,0
1140,c000502,2011,2.108003,,0,1,0,0
1141,c000502,2012,3.913147,,0,0,1,0
1142,c000502,2013,3.860616,,0,0,0,1
1143,c000503,2003,2.143093,,0,0,0,0
1144,c000503,2004,2.677768,,0,0,0,0
1145,c000503,2005,2.025805,,0,0,0,0
1146,c000503,2006,2.369194,,0,0,0,0
1147,c000503,2007,4.597157,,0,0,0,0
1148,c000503,2008,1.769448,,0,0,0,0
1149,c000503,2009,4.206704,,0,0,0,0
1150,c000503,2010,4.814909,,1,0,0,0
1151,c000503,2011,3.169679,,0,1,0,0
1152,c000503,2012,4.433111,,0,0,1,0
1153,c000503,2013,13.191601,,0,0,0,1
1154,c000504,2003,1.693368,,0,0,0,0
1155,c000504,2004,1.650692,,0,0,0,0
1156,c000504,2005,1.32237,,0,0,0,0
1157,c000504,2006,1.567401,,0,0,0,0
1158,c000504,2007,2.614778,,0,0,0,0
1159,c000504,2008,1.55809,,0,0,0,0
1160,c000504,2009,4.24835,,0,0,0,0
1161,c000504,2010,10.331389,,1,0,0,0
1162,c000504,2011,5.489111,,0,1,0,0
1164,c000504,2013,14.892275,,0,0,0,1
1165,c000505,2003,1.312253,,0,0,0,0
1166,c000505,2004,1.031184,,0,0,0,0
1167,c000505,2005,1.021846,,0,0,0,0
1168,c000505,2006,1.36054,,0,0,0,0
1169,c000505,2007,5.378242,,0,0,0,0
1170,c000505,2008,1.878672,,0,0,0,0
1171,c000505,2009,1.887487,,0,0,0,0
1172,c000505,2010,1.71734,,1,0,0,0
1173,c000505,2011,1.261042,,0,1,0,0
1174,c000505,2012,1.317416,,0,0,1,0
1175,c000505,2013,1.555588,,0,0,0,1
1176,c000506,2003,2.110048,,0,0,0,0
1177,c000506,2004,0.957665,,0,0,0,0
1178,c000506,2005,0.928547,,0,0,0,0
1181,c000506,2008,1.021128,,0,0,0,0
1182,c000506,2009,1.211945,,0,0,0,0
1183,c000506,2010,1.295964,,1,0,0,0
1184,c000506,2011,1.152425,,0,1,0,0
1185,c000506,2012,1.75822,,0,0,1,0
1186,c000506,2013,1.659153,,0,0,0,1
1187,c000507,2003,1.595342,,0,0,0,0
1188,c000507,2004,1.275973,,0,0,0,0
1189,c000507,2005,1.002687,,0,0,0,0
1190,c000507,2006,1.125878,,0,0,0,0
1191,c000507,2007,1.850208,,0,0,0,0
1192,c000507,2008,0.985064,,0,0,0,0
1193,c000507,2009,1.765217,,0,0,0,0
1194,c000507,2010,2.354544,,1,0,0,0
1195,c000507,2011,1.195705,,0,1,0,0
1196,c000507,2012,1.237674,,0,0,1,0
1197,c000507,2013,1.376369,,0,0,0,1
1198,c000509,2003,1.449145,,0,0,0,0
1199,c000509,2004,1.165903,,0,0,0,0
1200,c000509,2005,1.064163,,0,0,0,0
1201,c000509,2006,1.076608,,0,0,0,0
1202,c000509,2007,2.655812,,0,0,0,0
1203,c000509,2008,1.389502,,0,0,0,0
1208,c000509,2013,3.250012,,0,0,0,1
1209,c000510,2003,1.294919,,0,0,0,0
1210,c000510,2004,1.10917,,0,0,0,0
1211,c000510,2005,0.977745,,0,0,0,0
1212,c000510,2006,1.061699,,0,0,0,0
1213,c000510,2007,2.10246,,0,0,0,0
1214,c000510,2008,1.12265,,0,0,0,0
1215,c000510,2009,2.624801,,0,0,0,0
1216,c000510,2010,2.617499,,1,0,0,0
1217,c000510,2011,1.790059,,0,1,0,0
1218,c000510,2012,2.012326,,0,0,1,0
1219,c000510,2013,2.222138,,0,0,0,1
1220,c000511,2003,1.016863,,0,0,0,0
1221,c000511,2004,1.004809,,0,0,0,0
1222,c000511,2005,0.908607,,0,0,0,0
1223,c000511,2006,1.083835,,0,0,0,0
1224,c000511,2007,3.138916,,0,0,0,0
1225,c000511,2008,1.637078,,0,0,0,0
1226,c000511,2009,2.329994,,0,0,0,0
1227,c000511,2010,1.582466,,1,0,0,0
1228,c000511,2011,1.352561,,0,1,0,0
1229,c000511,2012,1.553376,,0,0,1,0
1230,c000511,2013,1.788441,,0,0,0,1
1231,c000513,2003,0.827435,,0,0,0,0
1232,c000513,2004,0.892,,0,0,0,0
1233,c000513,2005,0.753179,,0,0,0,0
1234,c000513,2006,0.810433,,0,0,0,0
1235,c000513,2007,2.402284,,0,0,0,0
1236,c000513,2008,1.273623,,0,0,0,0
1237,c000513,2009,2.437036,,0,0,0,0
1238,c000513,2010,2.292753,,1,0,0,0
1239,c000513,2011,1.012485,,0,1,0,0
1240,c000513,2012,1.391279,,0,0,1,0
1241,c000513,2013,1.352943,,0,0,0,1
1242,c000514,2003,1.392541,,0,0,0,0
1243,c000514,2004,1.432593,,0,0,0,0
1244,c000514,2005,1.111446,,0,0,0,0
1245,c000514,2006,1.196545,,0,0,0,0
1246,c000514,2007,1.319961,,0,0,0,0
1247,c000514,2008,0.986953,,0,0,0,0
1248,c000514,2009,1.568107,,0,0,0,0
1249,c000514,2010,1.648184,,1,0,0,0
1250,c000514,2011,0.90478,,0,1,0,0
1251,c000514,2012,0.99144,,0,0,1,0
1252,c000514,2013,0.983429,,0,0,0,1
1253,c000515,2003,1.719981,,0,0,0,0
1254,c000515,2004,1.323011,,0,0,0,0
1255,c000515,2005,1.079898,,0,0,0,0
1256,c000515,2006,1.614476,,0,0,0,0
1257,c000515,2007,3.991743,,0,0,0,0
1258,c000515,2007,3.991743,,0,0,0,0
1259,c000515,2008,3.189917,,0,0,0,0
1260,c000515,2008,3.189917,,0,0,0,0
1261,c000516,2003,1.059343,,0,0,0,0
1262,c000516,2004,0.997029,,0,0,0,0
1263,c000516,2005,0.927312,,0,0,0,0
1264,c000516,2006,1.014015,,0,0,0,0
1265,c000516,2007,1.509825,,0,0,0,0
1266,c000516,2008,1.002717,,0,0,0,0
1267,c000516,2009,1.610921,,0,0,0,0
1268,c000516,2010,1.763818,,1,0,0,0
1269,c000516,2011,1.697054,,0,1,0,0
1270,c000516,2012,1.468631,,0,0,1,0
1271,c000516,2013,1.751141,,0,0,0,1
1272,c000517,2003,1.87552,,0,0,0,0
1273,c000517,2004,1.163357,,0,0,0,0
1278,c000517,2009,1.133305,,0,0,0,0
1279,c000517,2010,0.891715,,1,0,0,0
1280,c000517,2011,0.827009,,0,1,0,0
